"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50"
"1",1.86473150320662e-05,2.56357235856237e-05,5.53385956208907e-05,0.000173394951785933,0.000593554579564061,0.00209407463715563,0.00686879893539428,0.020926057597034,0.0591801616360454,0.155318273091414,0.378231493487726,0.854550037350733,1.79113108496345,3.48252918230254,6.28066675856655,10.5056595567713,16.2969526406166,23.4427803266238,31.2665623727568,38.6600136631967,44.3088482440677,47.0645290879671,46.322469904836,42.2372218470575,35.6702200470938,27.8941909173176,20.1929145672983,13.5278816525767,8.38422245839621,4.80555046703679,2.5462730155056,1.24672986039204,0.563846572562012,0.235439899182602,0.0907268132360085,0.0322503026932065,0.0105702388717162,0.00319306545312758,0.000888659957731138,0.000227781937301799,5.37567054950866e-05,1.1678198616752e-05,2.33495256086886e-06,4.29634157230204e-07,7.27491814915184e-08,1.13366639203781e-08,1.6259842738964e-09,2.1467949270913e-10,2.60973050623995e-11,2.92167414944844e-12
"2",5.3299092116498e-07,7.32738622430964e-07,1.58172739642328e-06,4.956098769116e-06,1.69654023423493e-05,5.98543419214239e-05,0.00019632893344577,0.000598123574134669,0.00169152978918666,0.00443941818467652,0.0108108835926762,0.0244253615496873,0.0511953922192152,0.0995401447161417,0.179518518104197,0.300280289949538,0.46581117899105,0.670058346709393,0.893683291780127,1.10500821481079,1.2664672528326,1.34523209747114,1.32402203012923,1.20725454259773,1.01955179114875,0.797291754153712,0.577168354678541,0.386663607657127,0.239643854553229,0.137355687171384,0.0727794000229041,0.0356349262932258,0.0161162667970566,0.00672951191785708,0.00259321879197453,0.000921801262580852,0.000302126142207704,9.12664849752349e-05,2.54003157376308e-05,6.5106265635808e-06,1.53651267924367e-06,3.33794641619273e-07,6.67392873533774e-08,1.22801113636086e-08,2.07936923843917e-09,3.24032652179126e-10,4.64750477188557e-11,6.13612310284390e-12,7.45931874975705e-13,8.35093842507944e-14
"3",5.03198144408504e-07,6.91780479745872e-07,1.49331303636582e-06,4.67906601236926e-06,1.60170814151098e-05,5.65086431938112e-05,0.000185354667557334,0.000564690055083292,0.00159697776703211,0.00419126650018701,0.0102065839158396,0.0230600487179874,0.0483337057799537,0.0939761150261924,0.169483909781336,0.283495419349337,0.439773571378489,0.632603864945064,0.843728769581508,1.04324119073846,1.19567509740421,1.27003719644355,1.25001271552763,1.13977222038999,0.962561554168787,0.752725262872093,0.544906176733267,0.365050139049438,0.22624839962848,0.129677869104268,0.0687112248791074,0.0336430285673377,0.0152154102913153,0.00635335007665622,0.00244826474964089,0.000870275020501753,0.000285238093369244,8.61649308882117e-05,2.39805055565096e-05,6.14669983227817e-06,1.45062570177669e-06,3.15136407781941e-07,6.30087384639901e-08,1.15936857569567e-08,1.96313802125503e-09,3.05920087621589e-10,4.38772159989307e-11,5.79313012023605e-12,7.04236264517432e-13,7.88414314897668e-14
"4",4.86518310341527e-07,6.68849585144703e-07,1.44381322414788e-06,4.52396598757387e-06,1.54861528669624e-05,5.46355146811241e-05,0.000179210596612815,0.000545971908916173,0.00154404171299705,0.00405233588104536,0.00986825968313202,0.0222956623813793,0.0467315572004923,0.0908610280126291,0.163865917100742,0.274098213485127,0.425196112619658,0.611634535835523,0.81576114682587,1.00866020083078,1.15604128228718,1.22793845277575,1.20857773626887,1.10199145406263,0.930654904310887,0.727774192161197,0.526843819566458,0.352949586189433,0.218748797720849,0.125379352977264,0.0664336095058045,0.0325278413587811,0.0147110552539603,0.00614275147603417,0.00236711053587875,0.00084142745201227,0.000275783121963154,8.33087662429757e-05,2.31856082422617e-05,5.94295120084704e-06,1.40254087422358e-06,3.0469037762727e-07,6.09201470929223e-08,1.12093823631553e-08,1.89806461665494e-09,2.95779556786999e-10,4.24227895660921e-11,5.60110149253209e-12,6.80892489969323e-13,7.62280236116473e-14
"5",4.76873413082393e-07,6.55590093377567e-07,1.41519060108872e-06,4.43428141409228e-06,1.51791503345474e-05,5.35524024639716e-05,0.000175657867444482,0.000535148384177355,0.00151343212776845,0.00397200105622706,0.00967262809281542,0.0218536659170699,0.045805135607764,0.0890597694342503,0.160617385851012,0.268664401330924,0.416766886557599,0.599509293819184,0.799589232466459,0.988664192870546,1.1331235438219,1.203595401413,1.18461849804861,1.08014521697565,0.91220529872567,0.713346559815117,0.516399496293689,0.345952598770684,0.214412250391119,0.122893791895229,0.0651166080186723,0.0318829988496747,0.0144194185087815,0.00602097557240343,0.00232018416654326,0.00082474672046904,0.000270315907635146,8.16572261588324e-05,2.27259692016876e-05,5.82513620287096e-06,1.3747364476561e-06,2.98650096458821e-07,5.97124462783115e-08,1.09871639205338e-08,1.86043676621292e-09,2.8991592662977e-10,4.15817863846834e-11,5.49006343438474e-12,6.67394255739126e-13,7.47168544729462e-14
"6",4.70699043728577e-07,6.47101770753222e-07,1.39686726991223e-06,4.37686808275893e-06,1.49826166673907e-05,5.28590270240209e-05,0.000173383518479427,0.000528219493422781,0.00149383680395207,0.00392057314910938,0.00954739070941611,0.02157071324786,0.0452120687313451,0.0879066585751264,0.158537775124806,0.265185840353249,0.411370752863725,0.591747083325714,0.789236465637478,0.975863357835064,1.11845230593964,1.18801172164179,1.16928052375678,1.06615992162808,0.900394423373164,0.704110429184342,0.509713358763747,0.341473340617213,0.211636124921383,0.121302611423356,0.0642735037944796,0.0314701903231252,0.0142327215504315,0.00594301834930301,0.00229014333469962,0.000814068224382188,0.000266815963603535,8.05999605179282e-05,2.24317222927067e-05,5.74971463088536e-06,1.35693690094387e-06,2.94783292496799e-07,5.89393130143724e-08,1.08449064443666e-08,1.83634856284723e-09,2.86162209262732e-10,4.1043401772568e-11,5.41898025279014e-12,6.58753097464201e-13,7.37494500343356e-14
"7",4.66083080140656e-07,6.40755893804301e-07,1.38316873251135e-06,4.33394582921214e-06,1.48356879367933e-05,5.23406589769923e-05,0.000171683213329651,0.000523039449017431,0.00147918732381139,0.00388212560361042,0.00945376313897274,0.0213591776005197,0.0447686914486014,0.0870445919520369,0.156983056441953,0.262585265316159,0.407336598892829,0.58594404840078,0.781496728673528,0.966293443074093,1.10748407647788,1.17636134987625,1.15781384160894,1.05570450336729,0.891564603282316,0.697205490357093,0.504714796868034,0.33812464355157,0.209560691245573,0.12011304359884,0.0636431983856704,0.0311615743304395,0.0140931467513977,0.0058847374654384,0.00226768478419916,0.000806084971958164,0.000264199402577802,7.98095478585111e-05,2.22117430624595e-05,5.69332940187179e-06,1.34362994523764e-06,2.91892466686502e-07,5.83613179527799e-08,1.07385546386246e-08,1.81834020227423e-09,2.83355927083502e-10,4.06409049954217e-11,5.36583840798757e-12,6.5229296045768e-13,7.30262176833814e-14
"8",4.62079123738143e-07,6.35251384473751e-07,1.37128641466231e-06,4.29671441942618e-06,1.47082397409003e-05,5.18910187185229e-05,0.000170208343010377,0.000518546200410277,0.00146648014389423,0.00384877562304206,0.00937254917292037,0.0211756883910847,0.0443840993095697,0.0862968223673841,0.155634470018826,0.260329487324924,0.403837312922992,0.580910408425262,0.774783164153291,0.957992354742512,1.09797006889503,1.16625564177571,1.14786746865194,1.04663531595086,0.883905484224639,0.691216042325339,0.500378968925614,0.335219933234716,0.207760428787699,0.11908119453494,0.0630964619721198,0.0308938761659511,0.0139720774666046,0.00583418374818108,0.00224820389892902,0.000799160178456827,0.000261929758099028,7.9123932002142e-05,2.20209297619229e-05,5.64442000420955e-06,1.33208729125368e-06,2.89384920799014e-07,5.78599563229915e-08,1.06463034790543e-08,1.80271947883444e-09,2.8092171561611e-10,4.02917732232251e-11,5.31974237068446e-12,6.4668934023068e-13,7.23988750393266e-14
"9",4.58250953959401e-07,6.29988540889143e-07,1.35992576896132e-06,4.26111758883303e-06,1.45863869326212e-05,5.14611191202909e-05,0.000168798224263762,0.000514250219935692,0.00145433085023524,0.00381688981438206,0.00929490076239861,0.0210002549508396,0.0440163920081468,0.0855818822837122,0.154345090897266,0.25817274527644,0.400491656914224,0.576097761509512,0.768364346808556,0.950055711011405,1.08887375698701,1.15659360691463,1.13835777360676,1.03796429516664,0.876582625241961,0.685489550415456,0.49623349783992,0.332442749086556,0.206039203668785,0.118094646979085,0.0625737290537547,0.0306379308158778,0.0138563235146165,0.005785849502462,0.00222957828746943,0.000792539405765792,0.000259759758346612,7.84684168972494e-05,2.18384937818413e-05,5.59765788714215e-06,1.32105139707657e-06,2.86987464278441e-07,5.7380606088765e-08,1.05581024434738e-08,1.78778455562779e-09,2.78594373897631e-10,3.99579694639527e-11,5.27567009836581e-12,6.41331737038226e-13,7.17990747644334e-14
"10",4.54408564480382e-07,6.24706148522035e-07,1.3485229242498e-06,4.22538853415082e-06,1.44640815032434e-05,5.10296226640852e-05,0.00016738286764446,0.000509938282082445,0.00144213642814038,0.00378488556618872,0.00921696392759362,0.0208241698647473,0.043647318861446,0.0848642865618914,0.153050922389208,0.256007992030105,0.397133573497996,0.571267238062513,0.761921686827772,0.942089586692556,1.07974365691482,1.14689568251685,1.12881275488967,1.02926106595809,0.869232565569158,0.679741787505776,0.492072628441259,0.32965524911426,0.204311585075519,0.117104434901707,0.0620490544489301,0.0303810347592331,0.0137401395956733,0.00573733571964636,0.00221088349135302,0.000785894040277492,0.000257581698150731,7.7810466887727e-05,2.16553801450449e-05,5.55072207263514e-06,1.30997451017538e-06,2.84581102428398e-07,5.68994753126472e-08,1.04695737859845e-08,1.77279415679077e-09,2.76258387290447e-10,3.96229257937875e-11,5.23143412001031e-12,6.35954233079609e-13,7.11970465371172e-14
